م إبتدائية   14 جانفي شمتو - وادي مليز الشرقية,001
م إبتدائية  4 أفريل 1938 - وادي مليز الشرقية,002
م إبتدائية 20مارس وادي مليز - وادي مليز الشرقية,003
م إبتدائية الجلايلية - الدخايلية,004
م إبتدائية الدخايلية,005
م إبتدائية الزوبيا - حكيم  الشمالية,006
م إبتدائية القنارة - حكيم  الشمالية,007
م إبتدائية المراغمة - وادي مليز الغربية,008
م إبتدائية بوقصة - وادي مليز الشرقية,009
م إبتدائية حكيم - حكيم الجنوبية,010
م إبتدائية سيدي مسكين - حكيم الجنوبية,011
م إبتدائية عباسة - الدخايلية,012
م إبتدائية عين أم هاني - حكيم الجنوبية,013
م إبتدائية نهج البريد - وادي مليز الشرقية,014
م إبتدائية هنشير ميرة - وادي مليز الغربية,015
م إعدادية 04افريل38 بوادي مليز*,091
