م إبتدائية قصور الساف الروضة - القصر,001
م إبتدائية قصور الساف الفتح - قصور الساف الرياض,002
م إبتدائية قصور الساف- المحجوب - القطانين,003
م إبتدائية سلقطة,004
م إبتدائية 34/3/2 سلقطة,005
م إبتدائية سيدي عساكر الغربية,006
م إبتدائية الرشارشة 1 - الرشارشة,007
م إبتدائية حي الحجاج الرشارشة,008
م إبتدائية الرشارشة 2 المهدية - الرشارشة,009
م إبتدائية القدارة - الحسينات,010
م إبتدائية الصوالح - البرادعة الشمالية,011
م إبتدائية أولاد مسلم - البرادعة الشمالية,012
م إبتدائية قصور الساف بورقيبة - القصر,013
م إبتدائية قصور الساف الشهداء - قصور الساف الرياض,014
م إبتدائية قصور الساف زروق - القطاتين,015
م إبتدائية  2مارس 34 الغضابنة - سلقطة,016
م إبتدائية الخمارة - الغضابنة,017
م إبتدائية سيدي عساكر الشرقية - سيدي عساكر الغربية,018
م إبتدائية الحناينة - الرشارشة,019
م إبتدائية الحسينات,020
م إبتدائية ابن رشد البرادعة - البرادعة الجنوبية,021
م إبتدائية البرادعة - البرادعة الشمالية,022
المعهد الثانوي قصور الساف*,091
