م إبتدائية المدينة الجديدة3 - الرابطة,001
م إبتدائية برج غربال المدينة الجديدة - الياسمينات,002
م إبتدائية الياسمينات 3 المدينة الجديدة - الياسمينات,003
م إبتدائية الياسمينات 2 - الياسمينات,004
م إبتدائية حي مصباح 1 - سيدي مصباح,005
م إبتدائية حي سبرولس  14 جانفي المدينة الجديدة - سيدي مصباح,006
م إبتدائية حي مصباح الجديد,007
م إبتدائية 2مارس 34 المدينة الجديدة1,008
م إبتدائية المدينة الجديدة 2,009
م إبتدائية حي مصباح 2 صفاء - سيدي مصباح,010
م إبتدائية الياسمينات 1 - الياسمينات,011
م إبتدائية حي الرمانة - الرابطة,012
م إعدادية باليسمـيـنـات*,091
