م إبتدائية  بئر الشارف - قولاب,001
م إبتدائية 2مارس 34 - قصر الحمام الشرقية,002
م إبتدائية ابن خلدون - قبرار,003
م إبتدائية ابن رشد الرقاب,004
م إبتدائية ابن رشد2 - الرقاب,005
م إبتدائية ابن منظور الرقاب,006
م إبتدائية البراهمية - الخشم الشرقية,007
م إبتدائية الحاج بوعلي - الخشم الغربية,008
م إبتدائية الحمائدية - السعيدة الشرقية,009
م إبتدائية الخرادنية - السعيدة الشرقية,010
م إبتدائية الخشم - الخشم الشرقية,011
م إبتدائية الرضاع,012
م إبتدائية الزيتونة - بودينار,013
م إبتدائية السرائرية - قصر الحمام الغربية,014
م إبتدائية السعيدة,015
م إبتدائية السكبة,016
م إبتدائية الصفايا - السعيدة الجنوبية,017
م إبتدائية الطاهر الحداد - الخشم الشرقية,018
م إبتدائية العكارمة - السعيدة الجنوبية,019
م إبتدائية الغابة السوداء - السعيدة الشمالية,020
م إبتدائية القوادرية - أولاد عيوني,021
م إبتدائية المحافظية - فرش غريب,022
م إبتدائية المطلق - بودينار,023
م إبتدائية الهدى - الرضاع,024
م إبتدائية أولاد احمد الزين - فرش غريب,025
م إبتدائية أولاد الفالح - الرضاع,026
م إبتدائية أولاد الهاني - السعيدة الشرقية,027
م إبتدائية أولاد بلقاسم - الرضاع,028
م إبتدائية اولاد سعد - السعيدة الشرقية,029
م إبتدائية أولاد شابو - قولاب,030
م إبتدائية أولاد عبد الله - الرضاع,031
م إبتدائية أولاد عبيد - قبرار,032
م إبتدائية أولاد عيوني,033
م إبتدائية بوشيحة - السعيدة الجنوبية,034
م إبتدائية بوشيحة 2 - السعيدة الشمالية,035
م إبتدائية بوعلاق - قصر الحمام الغربية,036
م إبتدائية بئر الغزيل - الرضاع,037
م إبتدائية بئر خليفة - السكبة,038
م إبتدائية بئر نصيب - قولاب,039
م إبتدائية ريحانة,040
م إبتدائية ريحانة الشمالية,041
م إبتدائية سيدي خليفة - السعيدة الشرقية,042
م إبتدائية سيدي عامر - قولاب,043
م إبتدائية سيدي عايد - قصر الحمام الشرقية,044
م إبتدائية صبرة - قصر الحمام الغربية,045
م إبتدائية فرش غريب,046
م إبتدائية قبرار,047
م إبتدائية قصر الحمام - قصر الحمام الشرقية,048
م إبتدائية قنيفيدة - بودينار,049
م إبتدائية هنشير الخدم - الرضاع,050
م إعدادية  ابن سينا بالرقاب*,091
