م إبتدائية  2مارس مساكن - الجبليين,001
م إبتدائية الإمام الشافعي مساكن - النور,002
م إبتدائية البرجين مساكن,003
م إبتدائية الحي الجديد مساكن - التوارة الشمالية,004
م إبتدائية الحي الشمالي مساكن - الجبليين,005
م إبتدائية الفرادة الجديدة مساكن,006
م إبتدائية الفرادة مساكن,007
م إبتدائية الكعيبي -مساكن - الجبليين,008
م إبتدائية الكنائس مساكن,009
م إبتدائية المسعدين 2 - المسعدين,010
م إبتدائية المسعدين مساكن,011
م إبتدائية المور الدين مساكن - النور,012
م إبتدائية النجاح مساكن - التوارة الشمالية,013
م إبتدائية النهوض مساكن - الغربيين,014
م إبتدائية النور مساكن - النور,015
م إبتدائية بشير الجبلين,016
م إبتدائية بطحاء السوق - النجاجرة,017
م إبتدائية بني ربيعة مساكن,018
م إبتدائية بني كلثوم مساكن,019
م إبتدائية حي التحرير مساكن - الجديدين,020
م إبتدائية سيدي عبار مساكن - الجبليين,021
م إبتدائية نهج البريد مساكن - النجاجرة,022
م إبتدائية نهج المحطة مساكن - القبليين,023
م إبتدائية وادي لاية - المردين,024
معهد ابن سينا بمساكن*,091
م إعدادية 2مارس 1934 بمساكن*,092
