م إبتدائية ابن خلدون السند,001
م إبتدائية الامل زنوش السند,002
م إبتدائية الباطن زنوش السند,003
م إبتدائية البهلولة السند - عبد الصادق,004
م إبتدائية البياضة السند,005
م إبتدائية الثلائجية السند - عبد الصادق,006
م إبتدائية الجديدة زانوش السند,007
م إبتدائية الذكارة السند - عليم,008
م إبتدائية السمائرية السند,009
م إبتدائية السودان السند - زانوش,010
م إبتدائية القطيات السند - زانوش,011
م إبتدائية القوسة السند - ماجورة,012
م إبتدائية المحطة السند,013
م إبتدائية المناصرية السند - عليم,014
م إبتدائية ام العلق السند - عبد الصادق,015
م إبتدائية باطن عليم السند,016
م إبتدائية بورقيبة باطن زنوش السند,017
م إبتدائية بوفاس السند - عليم,018
م إبتدائية جبل السند,019
م إبتدائية حي الزيتونة السند,020
م إبتدائية دخلة ماجورة السند,021
م إبتدائية زانوش المحطة السند,022
م إبتدائية ظهراوية ماجورة,023
م إبتدائية عبد الصادق السند,024
م إبتدائية عرادة السند - ماجورة,025
م إبتدائية عليم السند,026
م إبتدائية ماجورة السند,027
م إبتدائية منزل شيحاوي السند - عليم,028
م إبتدائية هنشير الافراح السند - عبد الصادق,029
م إعدادية بزانوش*,091
