م إبتدائية  14 جانفي الروحية,001
م إبتدائية  15أكتوبر خنقة الزقلاص - الحبابسة الجنوبية,002
م إبتدائية  2مارس 34 الروحية,003
م إبتدائية الباطن - الحبابسة الشمالية,004
م إبتدائية الجلاب الجديدة - الجميلات,005
م إبتدائية الحبابسة - الحبابسة الشمالية,006
م إبتدائية الحميمة عن روحية,007
م إبتدائية الدليوات - بوعجيلة,008
م إبتدائية السميرات - السميرات الشمالية,009
م إبتدائية الشوشة - الحبابسة الجنوبية,010
م إبتدائية الصويوين - الجميلات,011
م إبتدائية العهد الجديدة الروحية,012
م إبتدائية المرثوم الروحية - السميرات الشمالية,013
م إبتدائية المقرونة الروحية - الحبابسة الجنوبية,014
م إبتدائية النجايمية الروحية - السميرات الجنوبية,015
م إبتدائية النقاقشة الروحية - الجميلات,016
م إبتدائية الهرية,017
م إبتدائية أولاد بلال - الروحية,018
م إبتدائية أولاد بلغيث - الحبابسة الشمالية,019
م إبتدائية أولاد زيتون - المساحلة,020
م إبتدائية بربرو - السميرات الجنوبية,021
م إبتدائية برج دبيش - السميرات الشمالية,022
م إبتدائية بوعجيلة,023
م إبتدائية جلاب القديمة - الجميلات,024
م إبتدائية جلجل - بوعجيلة,025
م إبتدائية سيدي مولى - الهرية,026
م إبتدائية عبد الصادق - الجميلات,027
م إبتدائية فندق دبيش - الروحية,028
م إعدادية الروحية 1  (المنطقة البلدية)*,091
