م إبتدائية الخليدية,001
م إبتدائية طرهونة - الرسالة,002
م إبتدائية زاوية مرناق1 - الزاوية,003
م إبتدائية سيدي مسعود مرناق - السلام,004
م إبتدائية برج السوقي - القصيبي,005
م إبتدائية مرغنة مرناق - الكبوطي,006
م إبتدائية الخروبة - أوذنة,007
م إبتدائية سبالة الشيخ - أوذنة,008
م إبتدائية أوذنة المحمدية,009
م إبتدائية جبل الرصاص,010
م إبتدائية حي الطيران - جبل الرصاص,011
م إبتدائية العبابسة - سيدي سالم,012
م إبتدائية أوزرة - سيدي سعد,013
م إبتدائية الزواوين - عين الرقاد,014
م إبتدائية حي جابر - مرناق,015
م إبتدائية العلالقة مرناق,016
م إبتدائية حي الحدائق السبالة 2 مرناق - مرناق الغربية,017
م إبتدائية شارع بورقيبة سبالة مرناق,018
م إبتدائية الهناء مرناق - مرناق الغربية,019
م إبتدائية بئر الجديد - الخليدية,020
م إبتدائية حي الماطري زاوية 2 - الزاوية,021
م إبتدائية احمد زايد - جبل الرصاص,022
م إبتدائية سيدي سالم القارصي,023
م إبتدائية البكباكة - الكبوطي,024
م إبتدائية عين الرقاد,025
م إبتدائية القنة,026
م إبتدائية سيدي سعد,027
م إبتدائية الصنداج - السلام,028
م إبتدائية الرسالة مرناق,029
م إبتدائية فرش العنابي - أوذنة,030
م إبتدائية القصيبي مرناق,031
م إعدادية أبو الحسن بن الهيثم بمـرناق*,091
