م إبتدائية  14 جانفي الرديف - الرديف الشمالية,001
م إبتدائية  2مارس 1934الرديف - المحطة,002
م إبتدائية السقدود 1 الرديف - الرديف الجنوبية,003
م إبتدائية العهد الجديد الرديف - الرديف الشمالية,004
م إبتدائية الفتح الرديف - المحطة,005
م إبتدائية الفوز الرديف - الرديف المركز,006
م إبتدائية المحطة الرديف,007
م إبتدائية الوفاء سقدود 2 الرديف - الرديف الجنوبية,008
م إبتدائية حئ التحرير الرديف - المحطة,009
م إبتدائية حي الزمرة الرديف - الرديف الجنوبية,010
م إبتدائية حي النور الرديف - الرديف المركز,011
م إبتدائية سيدي عبد القادر - الرديف الشمالية,012
م إبتدائية واد ي الجمل الرديف - تابديت,013
م إبتدائية وادي الحاشي الرديف - تابديت,014
م إعدادية النجاح بالرديف*,091
