م إبتدائية  2مارس 34 الأخوات,001
م إبتدائية الأقصاب,002
م إبتدائية الخروبة - الاحواز الشمالية,003
م إبتدائية الطيب المهيري قعفور - قعفور الشرقية,004
م إبتدائية النويصر - الاحواز الشمالية,005
م إبتدائية الهوام - عين زريق,006
م إبتدائية بنورية قعفور - الأقصاب,007
م إبتدائية بورقيبة قعفور - قعفور الشرقية,008
م إبتدائية حي الزهور قعفور - قعفور الغربية,009
م إبتدائية شاكر قعفور - قعفور الشرقية,010
م إبتدائية عين زريق,011
م إبتدائية منجم الأخوات,012
م إبتدائية منزل نايل قعفور - عين زريق,013
م إعدادية التقنية بقعفور*,091
