سوسة المدينة,51
سوسة الرياض,52
سوسة جوهرة,53
سوسة سيدي عبد الحميد,54
حمام سوسة,55
اكودة,56
القلعة الكبرى,57
سيدي بوعلي,58
هرقلة,59
النفيضة,60
بوفيشة,61
كندار,62
سيدي الهاني,63
مساكن,64
القلعة الصغرى,65
الزاوية - القصيبة - الثريات,66
