م إبتدائية  الجريف القبلي,001
م إبتدائية ابن سينا جندوبة - الزغادية,002
م إبتدائية ابو القاسم الشابي جندوبة - الزغادية,003
م إبتدائية التطور,004
م إبتدائية الحدائق جندوبة - النور,005
م إبتدائية الرشاد جندوبة - التطور,006
م إبتدائية الزغادية,007
م إبتدائية السعادة,008
م إبتدائية الطرايدية - العيثه,009
م إبتدائية العزيمة سوق السبت,010
م إبتدائية العيثه,011
م إبتدائية الغراغيز - العيثه,012
م إبتدائية الفائز - جندوبة,013
م إبتدائية الفجر الجديد - الجريف القبلي,014
م إبتدائية الفوز - النور,015
م إبتدائية الملقى,016
م إبتدائية النور جندوبة,017
م إبتدائية بلحسن الدريسي - النور,018
م إبتدائية ساحة الشهداء جندوبة,019
م إبتدائية سوق السبت - العزيمة,020
م إبتدائية سيدي الهميسي - عين الكريمة,021
م إبتدائية شارع الطيب المهيري جندوبة,022
م إبتدائية شارع بورقيبة جندوبة,023
م إبتدائية عين الكريمة,024
م إبتدائية معلى,025
م إبتدائية ميتول - السعادة,026
م إبتدائية نهج ابن خلدون - جندوبة,027
معهد  9 افريل38   بجندوبة*,091
معهد  شارع الحرية بجندوبة*,092
م إعدادية مصطفى خريف بجندوبة*,093
