م إبتدائية المرايحية - وادي الجباس,001
م إبتدائية أولاد العيساوي - وادي الجباس,002
م إبتدائية عين زانة - الحوفية,003
م إبتدائية عين غراب - الحوفية,004
م إبتدائية الشريشيرة,005
م إبتدائية الخطاطفة - العين البيضاء,006
م إبتدائية الزملة - العين البيضاء,007
م إبتدائية الزبارة - العين البيضاء,008
م إبتدائية أولاد خليف - أولاد خلف اللّه,009
م إبتدائية حي الزياتين - حفوز المركز,010
م إبتدائية الكتيفات - خيط الوادي,011
م إبتدائية العالية - خيط الوادي,012
م إبتدائية عين الكدية - خيط الوادي,013
م إبتدائية العنق - خيط الوادي,014
م إبتدائية خيط الوادي 2,015
م إبتدائية الحرشة - طرزة الجنوبية,016
م إبتدائية حمام طرزة - طرزة الجنوبية,017
م إبتدائية حفوز المركز,018
م إبتدائية خيط الوادي 1,019
م إبتدائية وادي الجباس,020
م إبتدائية عين البيضاء,021
م إبتدائية الحوفية,022
م إبتدائية الزرق - الشريشيرة,023
م إبتدائية طرزة الجنوبية,024
م إبتدائية أولاد خلف الله,025
م إعدادية التقنية بحفوز*,091
