المعهد النموذجي بصفاقس,001
م إبتدائية  2مارس 34صفاقس - باب البحر,002
م إبتدائية 73شارع بوقطفة - محمد علي,003
م إبتدائية ابن خلدون -  15 نوفمبر,004
م إبتدائية الرحمة - محمد علي,005
م إبتدائية القومية نهج بنسعيد - الربض,006
م إبتدائية الهادي السعيدي - البساتين,007
م إبتدائية أنطول فرانس - الحي الخيري,008
م إبتدائية بغداد 2 - البساتين,009
م إبتدائية بغداد1 - البساتين,010
م إبتدائية جوهر - البساتين,011
م إبتدائية ساحة القصبة - المدينة,012
م إبتدائية سيدي عباس,013
م إبتدائية شارع بنزرت - محمد علي,014
م إبتدائية شقرون صفاقس -  15 نوفمبر,015
م إبتدائية شكيب أرسلان - الربض,016
م إبتدائية طريق السلطنية البستان - حي التعويضي,017
م إبتدائية عين شيخ روحه,018
م إبتدائية محمد الجمل العالية - سيدي عباس,019
م إبتدائية محمد بالي شارع الجزائر - الحي الخيري,020
م إبتدائية مركز الباشا,021
م إبتدائية نهج الجامع - محمد علي,022
م.إعدادية  15أكتوبر1963 بصفاقس,023
م.إعدادية  البسـتـان بصفاقـس,024
م.إعدادية  الطاهر الحداد بصفاقس,025
م.إعدادية  شارع الحبيب بورقيبة بصفاقس,026
م.إعدادية  علي البلهوان بصفاقس,027
م.إعدادية 13أوت1956 بصفاقس,028
معهد  15نوفمبر1955 بصفاقس,029
معهد  9أفريل1938 بصفاقس,030
معهد  الحبيب معزون بصفاقس,031
معهد  الهادي شاكر بصفاقس,032
معهد  مجيدة بوليلة بصفاقس,033
معهد 9 أفريل 1938 بصفاقس*,091
م إعدادية شارع الحبيب بورقيبة بصفاقس*,092
معهد  الهادي شاكر بصفاقس*,093
م إعدادية  15أكتوبر1963 بصفاقس*,094
معهد  مجيدة بوليلة بصفاقس*,095
