م إبتدائية  14 جانفي حي المسكية - سليانة المدينة,001
م إبتدائية  2مارس 34 سليانة البريد - سليانة المدينة,002
م إبتدائية البلهوان سليانة - سليانة المدينة,003
م إبتدائية الجوى,004
م إبتدائية الخزامي سليانة - مصوج,005
م إبتدائية الصاحبين - الجوي,006
م إبتدائية الطويبية - الجوي,007
م إبتدائية الطيب المهيري سليانة - سليانة المدينة,008
م إبتدائية بن زكري - العرب,009
م إبتدائية بن زكري يهبـو - العرب,010
م إبتدائية جامة,011
م إبتدائية حي الصلاح سليــــانة - سليانة الشمالية,012
م إبتدائية حي النزهة - سليانة الشمالية,013
م إبتدائية حي النور سليانة - سليانة الشمالية,014
م إبتدائية دشرة الخلصة,015
م إبتدائية زواغة سليانة - جامة,016
م إبتدائية سيدي جابر - العرب,017
م إبتدائية عرقوب الخلصة,018
م إبتدائية عين الديسة,019
م إبتدائية فجة رمادة - جامة,020
م إبتدائية قبر كليب - مصوج,021
م إبتدائية مديونة - العرب,022
م إعدادية حي النور بسليانة*,091
