م إبتدائية 1 جوان 1955 غمراسن - الزهور,001
م إبتدائية المزدلفة غمراسن - المدينة الجديدة,002
م إبتدائية المظيلة غمراسن - المدينة الجديدة,003
م إبتدائية   14 جانفي غمراسن - قصر المرابطين,004
م إبتدائية حسن بن جمعة غمراسن - الواحة,005
م إبتدائية الحرية غمراسن - القرضاب,006
م إبتدائية ابن عرفة غمراسن - الواحة,007
م إبتدائية شارع بورقيبة غمراسن - الزهور,008
م إبتدائية النصر غمراسن - القرضاب,009
م إبتدائية الفرش الشمالية غمراسن,010
م إبتدائية قرماسة غمراسن,011
م إبتدائية قصر الحدادة غمراسن,012
م إبتدائية 2 مارس 1934 غمراسن - المدينة الجديدة,013
م إبتدائية قصر المرابطين غمراسن,014
م إبتدائية وادي الخيل غمراسن,015
المعهد الثانوي 2 مارس 34 *,091
