م إبتدائية العلا الحبيب - العلا,001
م إبتدائية الفجاجرية - العلا,002
م إبتدائية الطاهر صفر - العلا,003
م إبتدائية أولاد سعيدان - العلا,004
م إبتدائية الطوال - العلا,005
م إبتدائية  20مارس الدبابشة - المساعيد,006
م إبتدائية الجلالبة الزعيرات - المساعيد,007
م إبتدائية المحافيظ القطار,008
م إبتدائية النقاز - مسيوتة النقاز,009
م إبتدائية مصــراطة - مسيوتة النقاز,010
م إبتدائية   14 جانفي صيادة الشمالية,011
م إبتدائية المعمرية - صيادة الشمالية,012
م إبتدائية الجوامعية - صيادة الجنوبية,013
م إبتدائية البراهمية - صيادة الجنوبية,014
م إبتدائية فرحات حشاد أولاد عمر,015
م إبتدائية طرزة الشمالية,016
م إبتدائية العلا الأم - العلا,017
م إبتدائية المساعيد,018
م إبتدائية المريقب - القطار,019
م إبتدائية الهناشير,020
م إبتدائية البحيرة - مسيوتة النقاز,021
م إبتدائية الغرابة - صيادة الشمالية,022
م إبتدائية الرقي - صيادة الجنوبية,023
م إبتدائية  3أوت أولاد عمر,024
م إبتدائية العريبة - طرزة الشمالية,025
م إعدادية بالعلا الحبيب*,091
