م إبتدائية الحمادة - القرشين,001
م إبتدائية الحي الجديد - لبنة,002
م إبتدائية الخلايفــة - الميدة,003
م إبتدائية الرويقات - فرتونة,004
م إبتدائية القرشين,005
م إبتدائية المعيصرة - أم ذويل,006
م إبتدائية الميدة طريق منزل تميم - الميدة,007
م إبتدائية ام ذويل,008
م إبتدائية بودخان - الميدة,009
م إبتدائية تافلون,010
م إبتدائية زاوية ام ذويل  14 جانفي,011
م إبتدائية سيدي بوعلي - فرتونة,012
م إبتدائية شط الزهور - تافلون,013
م إبتدائية ظهرة الزاوية الميدة,014
م إبتدائية عين غراب - الميدة,015
م إبتدائية فرتونة,016
م إبتدائية هنشير لبنة,017
م إعدادية الميدة*,091
